IP;United_States_West;United_States_East;United_Kingdom;Australia;France;South_Korea;Japan;Spain;Italy;Brazil;Canada_West;Canada_East;Germany_West;Germany_East;Poland;Russian;Sweden;Turkey
52.223.195.165;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.78;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.111;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.28;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1
185.42.204.121;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
99.181.66.56;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.207.114;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.162;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.244;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.200.28;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
185.42.205.90;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.200.153;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
52.223.197.116;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.253;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.124;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.206.82;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.147;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.178;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.67.232;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.195.195;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.67.251;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.64.86;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
185.42.206.160;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
52.223.195.170;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.207.110;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.188;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.22;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.90;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.114;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.57;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.64.161;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.197.190;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.101;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
99.181.64.27;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.153;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1
185.42.206.162;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.205.10;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.181;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.207.183;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.202;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.194;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.117;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.64.80;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
185.42.204.198;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.197.16;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.207.205;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
52.223.200.36;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.247.119;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
99.181.65.247;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.64.58;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.197.134;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.156;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.108;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.205.184;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.64.253;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.204.181;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.67;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.67.170;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.206.40;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.69;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.205.60;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.204.58;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
2.22.146.56;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.66.186;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.200.83;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
52.223.195.134;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.52;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
185.42.206.24;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.142;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.161;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.35;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.65.41;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.197.240;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.90;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.155;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.139;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.206.208;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.210;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.205.9;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.195.197;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1
52.223.195.179;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.217;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.146;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
99.181.65.224;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.67.222;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
52.223.199.48;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.64.245;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;1
52.223.195.147;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.66.202;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.65.185;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
185.42.205.155;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.189;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.95;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.205.55;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
99.181.67.18;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
99.181.65.148;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.153;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.206.183;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.56;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.206.181;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.118;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.206.174;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.195.75;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
2.22.146.10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.66.228;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.204.30;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.206.86;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.195.71;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.154;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.225.205;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
52.223.199.222;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
185.42.205.78;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.206.220;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.204.52;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
185.42.207.182;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.167;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.65.178;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.207.248;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
52.223.199.252;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.16;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.206.78;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.65.61;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;1
185.42.206.46;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.68.160;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.163;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.66.209;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.66.59;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.65.209;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.205.189;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.207.235;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1
185.42.206.4;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.197.154;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.146;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
52.223.195.106;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.138;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.167;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.65.160;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.65.229;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
52.223.197.111;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.225;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.246;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;1
185.42.206.143;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.207.207;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.46;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.136;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.207.101;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.65.211;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.67.240;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
52.223.197.233;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.172;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.95;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.50;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;0
99.181.65.252;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.207.148;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.17;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.236;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.123;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.204.135;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.206.216;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.65.200;0;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;1
185.42.207.171;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.61;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.6;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.204.171;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.54;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
2.22.146.75;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.166;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.195.48;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.170;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.64.221;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.67.236;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
99.181.67.233;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.67.161;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.206.123;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.67.5;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
99.181.64.90;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;1;0;1
52.223.199.75;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.207.250;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.206.231;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.67.8;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0
52.223.195.204;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.64.36;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.200.187;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.207.251;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.48;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.225.58;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.205.143;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.195.198;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.199.80;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1
185.42.204.87;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.207.239;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.204.173;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.33;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.67.35;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
52.223.199.12;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.205.186;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.200.17;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1
185.42.205.146;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
52.223.200.144;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.253;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.111;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.204.214;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.65.208;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
52.223.197.247;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.48;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;1;0;1
52.223.197.64;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.64.164;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.204.165;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.206.142;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.197.34;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.66.41;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.67.247;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1
185.42.204.169;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
52.223.197.47;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.67.134;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
52.223.200.13;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1
52.223.199.212;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
52.223.200.171;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;0;1
52.223.195.213;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1
99.181.67.171;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.66.60;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.66.22;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.66.240;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.67.220;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.204.78;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
185.42.204.186;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.197.42;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.195.135;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.109;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.248.214;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
185.42.204.99;0;0;1;0;1;0;0;1;1;0;0;1;1;1;1;0;0;1
99.181.65.135;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.205.17;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.197.182;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.64.81;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.66.49;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.67.15;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
185.42.205.109;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
99.181.67.165;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
185.42.206.201;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.64.218;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.204.227;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.223;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.205.70;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
52.223.199.47;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
185.42.204.184;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
99.181.64.135;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.207.199;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
52.223.195.70;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
99.181.67.206;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1
185.42.206.247;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.53;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.64.121;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;1;0;1
99.181.65.154;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.206.210;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.74;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.206.19;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.68.143;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.203;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
99.181.65.50;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.66.223;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
23.212.108.208;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.69;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
52.223.197.226;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.207.90;0;0;1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1
99.181.64.207;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.185;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.197.157;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.206.178;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.67.11;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.207.122;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.94;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
99.181.66.23;0;0;1;0;1;0;0;1;1;0;0;1;0;0;1;0;0;1
185.42.204.160;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.197.20;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.252;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.65.202;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
52.223.197.82;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.166;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
99.181.67.163;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.65.223;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1
99.181.68.142;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.204.196;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
185.42.205.71;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.205.179;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.204.149;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
99.181.67.249;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1
185.42.205.36;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;1;1
185.42.205.176;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
185.42.206.254;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
52.223.195.6;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.226;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;0;1
99.181.66.181;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
52.223.195.218;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.205.11;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;1;1;1
185.42.206.87;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.65.56;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
52.223.195.157;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.195.29;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
99.181.66.244;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
2.18.65.51;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
185.42.204.156;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
52.223.199.197;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1
99.181.65.150;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
185.42.204.6;0;0;1;0;1;0;0;1;0;0;0;1;1;1;1;0;0;1
185.42.204.84;0;0;1;0;1;0;0;0;0;0;0;1;1;1;1;0;0;1
52.223.197.73;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
52.223.197.148;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
99.181.67.48;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1
99.181.66.247;0;0;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1
99.181.64.203;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
99.181.64.55;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;1;0;1
185.42.206.167;0;0;1;0;1;0;0;1;1;0;0;1;1;0;1;0;0;1
185.42.206.243;0;0;1;0;1;0;0;1;0;0;0;1;1;0;1;0;0;1
52.223.197.41;0;0;1;0;1;0;0;1;1;0;0;0;1;0;1;0;0;1
185.42.204.19;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
